Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
"Polyol ether, for flexible foam polyurethane production, at plant",44a82a4a-95fd-3c31-9829-cf0763dd3a93,1,kg,3.769484559,0.008024745,0.000730591,2.77E-08,2.659922369,3.413177496,0.010832605,0.000198956
Acrylonitrile; at plant,13abc978-777f-4929-9990-4f53976d032f,1,kg,2.557187653,0.006039548,0.000699039,4.68E-09,4.159547678,2.220244217,0.009732273,0.000242959
"Fuels, burned at coated freesheet, average production, at mill",91050d57-0daf-3947-a2d4-ccc5d0ccbbd7,15145,MJ,2157.146676,9.443083692,0.433019633,0.000263559,55.85969829,2106.318682,0.956691966,0.089497693
"Sodium chloride, at plant",5dacfb93-571f-3502-bf9e-1ce678de151d,1,kg,0.149049979,0.000761008,4.96E-05,9.26E-10,0.018954278,0.140011829,0.000263561,6.23E-06
"Electricity, residual fuel oil, at power plant",e391a117-69ae-3550-987a-8f28a1444eb9,1,kWh,0.278643267,0.00063302,0.000133044,5.82E-10,0.010302647,0.277518013,2.74E-05,1.34E-06
"Sawn lumber, hardwood, rough, kiln dried, at kiln, NE-NC",8fd8357b-5ce1-3ef9-9b14-8d38a8495c79,1,m3,428.8309923,0.740009265,0.211409304,5.27E-05,27.22789001,422.2901278,0.210608498,0.001890661
"Wood fuel, hardwood, purchased, combusted in industrial boiler, E",2d43bb55-3817-37dc-a7b4-20c3304f07af,1,kg,1.788226263,0.002464952,0.00101428,2.96E-07,0.074247983,1.782022655,0.000191195,4.75E-07
Solid oxide electrolysis plant; construction,982230dc-87c0-4ea0-8511-8e36064f66be,1,Item(s),1117269.601,3175.26186,538.5799883,0.00224852,61222.76564,1111135.845,165.7062079,5.579022358
"Heat, drying veneer, hardwood, at veneer mill, E",396f5200-0194-30c3-8b5f-96a33bde9c6c,3770.5,MJ,335.4709189,0.424517554,0.184230426,5.28E-05,12.65061646,333.8280307,0.048179716,0.000614179
"Electricity, at cogen, for natural gas turbine",e6586e69-95a4-3396-a934-f379fbdd28f4,1,kWh,0.128350617,0.000172717,1.06E-05,1.32E-11,0.005496253,0.117470016,0.000369658,2.00E-06
"Palm kernel oil, processed, at plant",21ed2ebb-54bf-324d-9865-af8265d2d49c,1,kg,4.764350466,0.011655885,0.002400758,4.53E-07,0.312422039,4.042148874,0.025633597,1.24E-05
"Natural gas, combusted in industrial boiler, at hydrocracker, for propylene",0f528ea6-57a9-365a-a4af-4132ebe27cae,1,m3,6.56990491,0.005828248,0.000322393,2.54E-10,0.172037365,6.360997366,0.007097433,3.84E-05
"Electricity, bauxite mining regions",6023a2bf-2d42-348b-bee7-caae15319edb,1,kWh,0.25808681,0.000323124,0.000114664,5.05E-10,0.008646789,0.256663407,3.68E-05,1.47E-06
"Anthracite coal, combusted in industrial boiler",27e8fce4-a5c1-37af-84b9-763582a5ca3e,1,kg,3.558534208,0.061959169,0.000423104,3.68E-10,0.221273811,3.502830814,0.001976941,1.30E-06
"Wood, particleboard, generated on-site, combusted in industrial boiler",80fa4691-56d0-3019-a021-30c3b187e63e,1,kg,2.469802408,0.00180724,0.00013477,2.01E-09,0.059515573,2.441244595,0.000983139,3.73E-06
"Wood waste, unspecified, combusted in industrial boiler",3455f918-4a43-3b09-b06e-7402c12b8d45,1,kg,1.76101614,0.00237138,0.000999765,2.96E-07,0.071015471,1.755,0.000189,0
"Combustion, wet wood residue, AP-42",5198d618-7bc8-3639-b4a1-de71d6d5f49a,1055.87,MJ,1.829338149,0.066551077,0.003214337,0,1.831943212,0,0.00952544,0.005896701
"Fuels, burned at bleached kraft market pulp mill, average production, at mill",41c595b2-230b-3303-ac12-e059acd6312f,10867,MJ,2952.266365,4.814252428,0.434906818,0.000493014,59.61053057,2929.390046,0.308837342,0.051747747
"Solid strip and plank flooring, hardwood, E",027d304f-00e4-380e-9bba-4e6bde2d685a,1,m3,1340.607218,2.084391843,0.683033149,0.000180957,61.65891032,1325.956739,0.462824569,0.004550093
"Wood, softwood, INW, generated at lumber mill, combusted in industrial boiler",c7aaeef5-a019-304e-959d-92fdccaf0896,1,kg,1.76601614,0.00184338,0.000967876,2.96E-07,0.053152962,1.76,0.000189,0
"Natural gas, combusted in industrial boiler, at hydrocracker, for ethylene",29d771d7-71ec-3a22-bbd0-8709d5a328e2,1,m3,5.072784981,0.002664261,0.000159383,2.54E-10,0.080654041,4.863877437,0.007097433,3.84E-05
"Bituminous coal, combusted in industrial boiler",26465530-69ff-3c68-834f-c67ccb6ee1b2,1,kg,2.929412899,0.021164329,0.000292654,4.78E-08,0.149328801,2.71518411,0.004156614,0.000369166
"Conditioned log, hardwood, green, at veneer mill, E",eef00fd7-dbc0-3f3e-b012-56731b6b2e91,1,m3,107.0340586,0.285501029,0.053509914,9.10E-06,8.833423916,105.1363152,0.057554118,0.000966961
"Wood fuel, hardwood, gen at lumber mill, combusted in industrial boiler, NE-NC",5b12a6bf-921f-3e80-9bd4-1c250a6696fb,1,kg,1.875625209,0.002251613,0.001021034,3.00E-07,0.066038539,1.866722627,0.000277789,1.42E-06
"Electricity, at grid",81ab92da-bf0e-4b32-9ba8-404854a9b8bb,1,MJ,0.000550713,5.16E-07,2.54E-08,3.34E-15,0.000150863,0.000549086,3.18E-09,5.80E-09
"Natural gas, combusted in industrial boiler, at hydrocracker, for butadiene",39abf743-0b9e-33e3-8752-b418609504f1,1,m3,13.68520708,0.009601982,0.000443144,2.54E-10,0.239543049,13.47629954,0.007097433,3.84E-05
"Sawn lumber, hardwood, rough, green, at sawmill, SE",ce587724-1be4-3da0-b7a2-988592c28b9a,1,kg,0.054791612,0.000201096,1.96E-05,7.76E-10,0.005960962,0.052701213,6.66E-05,8.08E-07
"Gasoline, combusted in equipment, at pulp and paper mill (EXCL.)",32a3732b-30c8-3605-8306-ca12599f8e91,1,l,2712.75977,0.862374729,1.290615657,6.23E-06,53.95689854,2662.289739,1.187062897,0.064892328
Proton exchange water electrolysis plant; construction,ba3da3db-344c-422a-905b-40a079322b19,1,Item(s),11628375.47,32448.53925,5666.202523,0.023075838,636263.6588,11574696.93,1383.591746,55.77486387
"Lumber, softwood, borate treated, PNW",f72ae896-25f0-35f9-affe-8d2a7ef34f92,1,m3,32.53977239,0.169234384,0.021470692,1.11E-07,4.991268511,30.99617203,0.049206685,0.000620787
"Bucked and debarked log, hardwood, green, at veneer mill, E",bf3d3ce7-aac2-3a3c-b3e8-5c0a29bfb678,1,m3,45.19605602,0.195935052,0.021947768,3.47E-07,6.245515173,43.91071908,0.038303745,0.000778524
"Wood fuel, hardwood, generated at mill, combusted in industrial boiler, E",a555a537-a0f1-3e54-9008-1d56c5e342a6,1,kg,1.899894641,0.002302171,0.001031438,3.02E-07,0.067675128,1.890402183,0.000295558,1.75E-06
"Gasoline, combusted in equipment",d3e13675-1455-375f-a557-bb8234de75ff,1,l,2714.227531,24.79941372,2.774055811,6.24E-06,884.0302461,2663.728237,1.187852006,0.064918888
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,1,kg,1.824687795,0.001905672,9.94E-05,3.33E-11,0.053798782,1.816416884,0.000178658,1.23E-05
"Electricity, natural gas, at power plant",fa379f16-c09a-4e70-8595-45c69162215c,1,kWh,0.204191318,0.00027477,1.69E-05,2.10E-11,0.008743843,0.186883509,0.000588014,3.18E-06
"Corn wet milling, operations, AP-42",c7fec37a-a023-3563-84d6-fa33a6b19f2f,2000,kg,0,0,0,0,0,0,0,0
"Veneer, hardwood, green, at veneer mill, E",cdc143eb-fff8-3618-85cd-bce83d96390f,1,kg,0.272353192,0.000705011,0.000113224,1.88E-08,0.020580631,0.265327952,0.00022299,2.65E-06
"Prefinished engineered wood flooring, at engineered wood flooring plant, E",b5e2775b-9779-3a61-ab7b-a44bbc5e0f4e,1,m3,1202.478676,2.426147736,0.441607432,9.03E-05,68.06806448,1163.822131,1.260076544,0.011358008
"Electricity, lignite coal, at power plant",5b26dd62-5ab0-3822-b39c-6aa187efc9e5,1,kWh,0.331560578,0.003622619,5.04E-05,1.32E-10,0.024978607,0.322285347,0.000263889,7.11E-06
"Liquefied petroleum gas, combusted in industrial boiler",4eec7a31-b920-3f91-b7c3-924f2aa92ecc,1,l,2192.997786,2.460788589,1.062737698,4.57E-06,90.92815721,2149.581955,0.413812524,0.12001058
"Combustion, dry wood residue, AP-42",6c96a609-cd7e-3f19-a151-27deb823d3e4,1055.87,MJ,1.829338149,0.174506071,0.009843908,0,5.553629151,0,0.00952544,0.005896701
"Containerboard, 100% recycled, at mill",12ba204b-7438-49df-abbb-b8cbe817927e,1.10516007,kg,0.711843591,0.001869438,0.000217922,9.83E-09,0.04537768,0.684793927,0.000850517,1.17E-05
"Sawn lumber, hardwood, planed, kiln dried, at planer mill, SE",35bd31d8-b0b1-3da8-a553-df33ccd9e452,1,m3,594.1060961,0.911158441,0.294621029,8.02E-05,26.40327914,586.822076,0.234380671,0.001891782
"Lumber, softwood, ACQ treated, SE",0cffeb9f-9246-3b8c-a541-92525ab98313,1,m3,37.900012,0.565778662,0.042715105,1.45E-07,3.493890231,36.52988789,0.043892458,0.000523315
"Corn wet mill, gluten drying, AP-42",097d2f2c-d006-3b27-84de-98e6a364e411,2000,kg,0,0,0,0,0,0,0,0
"Electricity, aluminum smelting and ingot casting regions",4d21df14-9a73-31ce-9a5f-dee0cd2a2aed,1,kWh,0.108238725,0.000874447,1.36E-05,2.22E-11,0.006875216,0.102494729,0.000182092,2.43E-06
"Diesel, combusted in industrial boiler, at pulp and paper mill (EXCL.)",0924e625-e201-374c-8628-0c44df929cdd,1,l,3418.01791,1.08555694,1.514253176,7.31E-06,41.70522071,3404.322343,0.318705115,0.017830161
"Poles, softwood, PCP treated",43dc823c-09c5-34c3-ae26-a4bc4bcbc751,1,m3,296.870319,0.63912696,0.248961387,2.71E-05,21.15485661,292.6801921,0.128461259,0.001954481
"Natural gas, combusted in industrial equipment",b355f122-dc4e-4224-aafa-d43c3b57db7b,1,m3,2.459684308,0.003362007,0.000206623,2.54E-10,0.107020085,2.257424306,0.007200896,2.38E-06
"Particleboard, average, softwood, particleboard mill",57686507-ed6b-3e06-906e-c28a7c6fb8bc,1,m3,275.8726022,0.508205219,0.050977598,1.50E-06,15.82765531,254.5684737,0.733421564,0.002782246
"Railroad ties, hardwood, creosote treated, SE",a24e59f5-c156-398d-9a15-7d853ef2bf37,1,m3,583.6673582,3.132101294,0.141723099,1.69E-05,39.66296809,537.9265726,1.213189358,0.044275931
"Heat, indirect, heated zones, softwood, plywood veneer drying, AP-42",0853441e-0b11-30f6-87c5-00ca7df78e21,1993.2,kg,0,0,0,0,0.000706436,0,0,0
"Wood fuel, softwood, gen at lumber mill, combusted in industrial boiler, NE-NC",66cf43e1-e3fe-36b4-8653-bb5b739b0f5e,1,kg,1.76601614,0.00184338,0.000967876,2.96E-07,0.053152962,1.76,0.000189,0
"Engineered flooring, hardwood, unfinished, E",3b1cd62b-7788-3096-8b6e-9cb6cdc359f2,1,m3,840.9018491,1.658158399,0.363641384,7.92E-05,50.81600737,817.1025484,0.785712543,0.005770888
"Wood fuel, hardwood,gen at flooring prod plant, combusted in industrial boiler, E",2c6df723-416e-3164-a5f1-bb97081fc64f,1,kg,1.76601614,0.00184338,0.000967876,2.96E-07,0.053152962,1.76,0.000189,0
"Hog fuel, self-gen., combusted in ind. boiler, at pulp and paper mill (EXCL.)",7906c042-7330-3046-9b9a-92a4af4f2150,1,kg,1.83601614,0.00015048,0.000875,2.96E-07,0.001160805,1.83,0.000189,0
"Electricity, biomass, at power plant",dfdb7eba-dfc4-3d24-9683-58b8b0ee1346,1,kWh,0.246897625,0.000231339,1.14E-05,1.50E-12,0.067635213,0.246168077,1.42E-06,2.60E-06
"Natural gas, combusted in industrial boiler, at pulp and paper mill (EXCL.)",4d7e8233-af87-31fc-b497-592383d4008a,1,m3,2.257193672,0.002053218,0.000116815,2.10E-10,0.061321702,2.203022745,0.001575488,3.79E-05
"Diesel, combusted in industrial boiler",53804132-4bd6-3b18-bfbd-14ac762431ef,1,l,3419.485671,3.700765935,1.642450333,7.32E-06,113.1120777,3405.760841,0.319494224,0.017856721
"Electricity, diesel, at power plant",4b3de918-4d30-3184-bdaa-60d8575c5af4,1,kWh,0.33594297,0.00036105,0.000152681,6.76E-10,0.010977112,0.334647954,2.96E-05,1.75E-06
"Wood fuel, unspecified",5dd973e3-0fc2-38d8-a25b-51b82ee2c2de,1,kg,0,0.000528,3.19E-05,0,0.017862509,0,0,0
"Veneer, hardwood, dry, at veneer mill, E",277ef057-4ad9-3780-a1c0-6d78321131f6,1,kg,0.959688604,0.001660286,0.000463322,1.17E-07,0.051304777,0.946041711,0.000431319,4.64E-06
"Wood fuel, softwood, purchased, combusted in industrial boiler, NE-NC",3a98c0e1-2ba4-33f1-8d88-35b7f92af534,1,kg,1.776526287,0.00241566,0.001006634,2.96E-07,0.072545142,1.770421435,0.000190039,2.25E-07
"Sawn lumber, hardwood, rough, green, at sawmill, NE-NC",2468b04f-b9b1-364d-bfbf-8ba12178096e,1,kg,0.111823858,0.000416482,5.42E-05,4.81E-09,0.013145946,0.108879091,9.06E-05,1.45E-06
"Electricity, bituminous coal, at power plant",66280f03-b26f-35c4-bda2-3d4a8652943a,1,kWh,0.301870299,0.00250968,3.79E-05,6.02E-11,0.019399816,0.286094637,0.000498319,6.87E-06
"RFO, combusted in industrial boiler, at pulp and paper mill (EXCL.)",7ee5b4ca-1a5e-3d26-8e79-0805a115e444,1,l,4017.308819,1.17479779,1.647809546,7.96E-06,45.45731084,3999.061834,0.468011506,0.019214158
"Medium density fiberboard (MDF), at MDF mill",4e01da4a-71e5-3d9d-93c3-0f0a230f2735,1,m3,1058.346404,1.725166205,0.440448582,0.000109658,52.08764284,1021.198791,1.263232658,0.00542778
"Soda powder, at plant",4cb0c558-b0ac-3656-bc1f-95b477c14921,1,kg,0.913003048,0.002584431,5.11E-05,5.97E-09,0.024224141,0.876628058,0.000896762,4.24E-05
"Wood fuel, hardwood, generated at lumber mill, combusted in industrial boiler, SE",8a62a285-537e-36b0-bdc3-3af4bfd205a3,1,kg,2.116374473,0.002468781,0.001138886,3.39E-07,0.071367444,2.105027143,0.000360077,1.57E-06
"Natural gas, combusted in industrial boiler, at hydrocracker, for pyrolysis gas",8a0090ee-4054-322f-a65d-15c8ee6ca915,1,m3,7.361205434,0.006013077,0.000330369,2.54E-10,0.176517774,7.152297891,0.007097433,3.84E-05
"Soy oil, refined, at plant",bc119cdf-7143-35e8-9adb-c3a92dc376b6,1000,kg,508.2571556,2.27714912,1.191059456,2.70E-06,48.70953756,392.0221845,0.457302658,0.390228684
"Heat, onsite boiler, hardwood mill, average, SE",d85c6177-4580-35f0-afd6-52125ababf10,1,MJ,0.103882978,0.0001242,5.54E-05,1.63E-08,0.003608859,0.103198403,2.17E-05,1.32E-07
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b,254,kg,330.86733,1.78059897,0.087124701,1.11E-07,20.60790338,301.2015762,0.537542473,0.055144995
"Post, softwood, CCA treated, SE",76c3919e-b238-3345-810b-c1734513a6a9,1,m3,374.3995016,1.104856758,0.184985005,2.55E-05,34.85381578,366.4733227,0.242864971,0.003931133
"Residual fuel oil, combusted in industrial boiler",9d9b6815-9349-30af-869b-57362428c42e,1,l,4018.420535,11.21729702,1.960159183,7.96E-06,219.9594024,4000.163395,0.468162457,0.019236458
"Heat, onsite boiler, hardwood mill average, NE-NC",6b80eeee-54ed-3f0f-82cd-8c29e3aa5d24,1,MJ,0.087335945,0.000107275,4.44E-05,1.27E-08,0.003184746,0.086363157,3.18E-05,1.94E-07
"Electricity, nuclear, at power plant",2b091e0d-d0de-31a1-89db-3f51a9c5cf12,1,kWh,0.002518967,5.57E-05,1.24E-06,3.08E-11,0.000402515,0.002375209,4.76E-06,3.72E-08
Corn steep liquor,68f4d066-5043-34cc-a944-5041732f8e7a,1,kg,0.008801049,0.0084624,0.000142429,0,0.000742964,0.006861,1.06E-05,6.21E-06
"Paper, mechanical, coated, average production, at mill",3fa61250-2a76-30f5-aa5e-267f99ca3ee5,861.83,kg,2380.832115,6.794526308,0.903843921,0.000246701,82.52192442,2307.093064,1.98774572,0.066596942
"Electricity, alumina refining regions",a6260670-e98e-3917-98bd-c14acb79fdf7,1,kWh,0.211885619,0.001035636,3.45E-05,9.67E-11,0.011082246,0.200126634,0.00038453,3.74E-06
"Lignite coal, combusted in industrial boiler",1b0f75b8-e749-3eb2-8727-de6a22f60646,1,kg,2.42659451,0.01790439,0.00030041,4.79E-08,0.153270371,2.392355142,0.001214743,7.90E-07
"Railroad tie, hardwood, rough, green, at sawmill, SE",bbb16d92-dd0c-33c5-92c7-feca45646d83,1,kg,0.040398654,0.000209477,2.18E-05,3.36E-10,0.006798119,0.039222216,3.53E-05,6.91E-07
Steam methane reforming plant; small-scale; construction,0381ede3-9567-44c0-9200-cbbef872097e,1,Item(s),27917037.95,177328.8177,4937.309325,0.002218296,1524758.459,26483268.61,46450.20586,470.7860901
"Soybean oil, crude, degummed, at plant",88aee762-4aa0-301f-b579-cca5d636aa0d,4131,kg,1986.329469,8.995018837,4.753884488,1.05E-05,191.3953945,1523.812873,1.744755821,1.560710699
"Pressed raw panels, hardwood, at engineered wood flooring plant, E",4b4bf45b-2bfd-3e0f-bdde-bae1bd5d7c41,1,kg,1.256130939,0.002429032,0.000555858,1.23E-07,0.075217138,1.221631102,0.001140038,8.19E-06
"Wood fuel, hardwood, purchased, combusted in industrial boiler, SE",db291182-7d45-38c4-8529-a9abc78e55e9,1,kg,1.761405908,0.002373022,0.00100002,2.96E-07,0.071072199,1.755386478,0.000189039,8.33E-09
"Wood fuel, MDF, generated on-site, combusted in industrial boiler",2fdc10ce-f75d-30d0-b1e7-672af0eb98fe,1,kg,3.194283896,0.00417154,0.001562274,4.44E-07,0.123446677,3.138136025,0.001893767,7.32E-06
"Hardboard, at hardboard plant",ca1d1dfa-fd3c-35f1-bea7-a037251deb04,768,kg,1640.795566,4.9289785,0.684502061,4.05E-06,87.84612858,1610.626668,0.907905814,0.017868751
"Sawn lumber, hardwood, rough, kiln dried, at kiln, SE",7423f694-8370-3bac-8937-f07e9edf8b68,1,m3,571.5541335,0.841400615,0.289082836,7.97E-05,24.52732401,565.3197199,0.199782301,0.001610897
"Wood Combusted, at boiler, at hardboard mill",f3b8fc97-f519-3da0-80de-72a7d5551fda,1,kg,1.836548911,0.001411356,0.000132325,2.49E-10,0.050761029,1.833188748,6.84E-05,5.45E-06
"Paper, freesheet, uncoated, average production, at mill",732a5578-1750-3738-b0f2-607106574358,861.83,kg,3054.756573,8.150921801,1.537685653,0.000383081,89.70241655,2973.352254,2.047242251,0.088980622
"Natural gas, combusted in industrial boiler",f347daea-82be-4e62-8872-a0dc0ca24ca3,1,m3,2.464331849,0.003316157,0.000203722,2.54E-10,0.105528062,2.255424306,0.007097433,3.84E-05
"Marine piling, softwood, CCA treated, SE",270aeae0-14c8-35fa-9d15-0f0c42fb47ca,1,m3,389.6279567,1.019852607,0.150464548,2.70E-05,27.70840012,378.2431425,0.373369417,0.003098165
"Fuels, burned at coated mechanical paper, average production, at mill",3ca2d4df-c3d1-320a-a25d-5498ae069a6c,10691,MJ,1389.636715,4.68207047,0.307837944,0.000173794,38.21744535,1359.954401,0.568756374,0.051070849
"Fuels, burned at uncoated freesheet, average production, at mill",09a2ca42-3a4c-3050-8450-171f0e60f844,13563,MJ,2300.044227,6.039418037,0.381684447,0.000334777,52.09380498,2259.901414,0.728406966,0.073160892
"Pressed raw panels, purchased, hardwood, at eng wood flooring plant, E",89268f85-c58a-3224-8a61-28e8848a2797,1,kg,1.302489874,0.002616047,0.000584784,1.24E-07,0.081604501,1.267498974,0.00114856,9.14E-06
"Paper, freesheet, coated, average production, at mill",51cb18c8-eb65-36b7-a20a-bc1ed819ff88,861.83,kg,2713.333134,10.86033641,1.058011237,0.000311298,84.48691746,2637.775759,1.737602736,0.09990575
"Paper, mechanical, uncoated, average production, at mill",285cfc08-fc23-3bfc-b304-1bb4a60d2f8a,861.83,kg,1431.184108,4.562128675,1.065938983,0.000102674,51.70089161,1384.128468,1.34950955,0.034246658
"Steam, purchased by containerboard mills",1e4fd434-9cd2-402a-8ebf-43891d0dd591,1,MJ,0.114430831,0.000811638,1.38E-05,2.23E-09,0.006189695,0.108116582,0.000129543,1.01E-05
"Wood fuel, hardwood, purchased, combusted in industrial boiler, NE-NC",61d04f2c-c8df-3b9c-8def-60328506efd2,1,kg,1.767037409,0.002375683,0.001000432,2.96E-07,0.071164109,1.761012649,0.000189101,2.18E-08
"Wood fuel, MDF, purchased, combusted in industrial boiler",e389edf2-979a-372c-b6e0-8de8bfd28c93,1,kg,1.767037409,0.002375683,0.001000432,2.96E-07,0.071164109,1.761012649,0.000189101,2.18E-08
"Diesel, combusted in industrial equipment",d6ad7035-5498-3237-8abd-50e93b1eef89,1,l,3411.521613,38.58522577,3.85430622,7.32E-06,1357.697923,3379.760841,0.447019424,0.072460721
"Spring wheat straw, carted, 2022",99898750-1f41-3c25-8ee0-aaae4b6697d0,476,kg,0.778801913,0.003281113,0.000508968,1.56E-09,0.113348597,0.772228325,7.70E-05,1.66E-05
"Roundwood, hardwood, green, at mill, SE",6baa9816-6151-3af1-b230-d28bebfb5227,1,m3,5.852428765,0.024656439,0.003824719,1.17E-08,0.851775757,5.803030511,0.000578355,0.000125045
"Harvest, switchgrass",a2ee77db-89d4-39c4-88a4-a969c95e01d0,1,m2,0,0,0,0,0,0,0,0
"Corn stover, ground and stored",4be84642-28cb-3508-9189-d8afcec42d92,1000,kg,97.28247893,2.035863147,0.285295714,7.93E-07,3.122860951,57.16941819,0.121207809,0.138500485
"Switchgrass, harvested, wet",f04300c5-ea44-3525-b6ab-c4b8b27b127e,1.07,kg,0.334406126,0.001896866,0.000119939,6.68E-12,0.000237771,0.298236813,1.74E-05,0.000134647
"Harvest, wheat, single pass",786522bf-e3a2-3db6-8794-a8d26a370faa,1,m2,0,0,0,0,0,0,0,0
"Fertilizer, switchgrass, 2022",fef4bce7-747e-30a8-adea-c11de716b08b,10000,m2,583.1842927,28.07350445,1.775078766,9.88E-08,3.515167973,47.87867929,0.257767036,1.992778068
"Winter wheat straw, production, average, US, 2022",a3b730ce-d657-383b-b485-e5d082d96424,1040,kg,24.29730211,1.00804917,0.169707918,7.19E-09,0.289302915,3.766624974,0.014347226,0.075957843
"Natural gas, processed, for energy use, at plant",d3db6ab2-33de-453b-ac74-0567ba7fa95b,1,kg,0.388971417,0.002786217,0.000158518,2.85E-10,0.082664462,0.329781864,0.002089062,2.60E-06
"Forest residue, dried, stored",96087256-d181-30c8-ae17-f25e1f0eab0c,772,kg,11.03846135,0.092963513,0.009688954,1.47E-06,2.934710696,10.82078911,0.006337777,0.000136577
"Skidding, wheeled cable skidder, 120-160 HP",de5a0b9b-af46-3476-84e0-f0464d984b7f,1,h,1233.361536,13.90613758,1.398187633,2.68E-06,489.3536101,1221.855853,0.163042128,0.026132279
"Pulpwood, softwood, average, at forest road, NE-NC",906cf3a2-6299-3d9c-8a4b-1fe4240b71da,1,m3,0,0,0,0,0,0,0,0
"Limestone, at mine",49e563d8-0cea-3f97-96b8-15787be48b91,1,kg,0.005032569,9.94E-06,1.42E-06,4.28E-11,0.000243696,0.004853726,5.78E-06,6.16E-08
"Natural gas, production mixture, at processing",ee8077d4-d28c-46c4-9f15-5b22bce6063d,1,kg,0.388971417,0.002786217,0.000158518,2.85E-10,0.082664462,0.329781864,0.002089062,2.60E-06
"Lignite coal, at surface mine",ae8c5758-4473-3791-9339-22ff52cacb23,1,kg,0.124916545,0.000180719,3.51E-05,6.07E-10,0.004775922,0.091253339,0.001194632,7.66E-07
