Category,Name,UUID,Location,Process Type,Description,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N2O [kg],electricity_GWP (AR5),electricity_AP,electricity_EP,electricity_ODP,electricity_POCP,electricity_CO2,electricity_CH4,electricity_N2O,electricity_qty,electricity_unit,nonrenewable fuel combustion_GWP (AR5),nonrenewable fuel combustion_AP,nonrenewable fuel combustion_EP,nonrenewable fuel combustion_ODP,nonrenewable fuel combustion_POCP,nonrenewable fuel combustion_CO2,nonrenewable fuel combustion_CH4,nonrenewable fuel combustion_N2O,nonrenewable fuel combustion_qty,nonrenewable fuel combustion_unit,renewable fuel combustion_GWP (AR5),renewable fuel combustion_AP,renewable fuel combustion_EP,renewable fuel combustion_ODP,renewable fuel combustion_POCP,renewable fuel combustion_CO2,renewable fuel combustion_CH4,renewable fuel combustion_N2O,renewable fuel combustion_qty,renewable fuel combustion_unit
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution","Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.",065235ce-868d-3876-9b55-e2999b12639c,,UNIT_PROCESS,"Electricity generation mix in the Midcontinent Independent System Operator, Inc. region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,0.2031417995635305,0.0005223444238332792,2.3692658102998887e-05,4.3402969538858305e-09,0.009773196898824572,0.19485009947425228,0.0002692102817286011,2.58227657403499e-06,0.2031417995635305,0.0005223444238332792,2.3692658102998887e-05,4.3402969538858305e-09,0.009773196898824572,0.19485009947425228,0.0002692102817286011,2.58227657403499e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining","coal extraction and processing - Northern Appalachia, WC, Processing",810e53f2-ef95-3b7d-95c2-e3b276749659,,LCI_RESULT,"The cradle-to-gate inventory for production of coal aggregated to basin, mine type, and coal type groups. For coal extraction there are two major processes that form the basis of the coal life cycle model - underground and surface coal mining. These are connected to auxiliary processes that provide inventories from things like coal mine methane emissions, water use, water emissions, etc. All processes use parameters that allow some differentiation based on region or coal type. Details on the coal modeling can be found in the NETL Coal Baseline report to be published in the near future: netl.doe.gov/LCA This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,kg,0.3846513410297135,0.00041737985285164857,2.179370321739298e-05,7.112848850568251e-10,0.007771041046712516,0.06408554107665053,0.01144021858534872,8.198030941116685e-07,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining","coal extraction and processing - Central Appalachia, BIT, Surface",81febeaf-fe1e-33c9-ab59-06e2af105db9,,LCI_RESULT,"The cradle-to-gate inventory for production of coal aggregated to basin, mine type, and coal type groups. For coal extraction there are two major processes that form the basis of the coal life cycle model - underground and surface coal mining. These are connected to auxiliary processes that provide inventories from things like coal mine methane emissions, water use, water emissions, etc. All processes use parameters that allow some differentiation based on region or coal type. Details on the coal modeling can be found in the NETL Coal Baseline report to be published in the near future: netl.doe.gov/LCA This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,kg,0.043969431340012084,0.0003866096649463392,9.987441610916005e-05,9.70944516442002e-11,0.007510274399357183,0.020886350130252373,0.0008223942969736987,1.9700102932163422e-07,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",1ea0668d-d780-3a6a-a4bc-3447358060df,,UNIT_PROCESS,"Electricity consumption mix using power plants in the Midcontinent Independent System Operator, Inc. region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,MJ,0.1979348989341626,0.0005068271223071237,2.327258179095136e-05,4.173601886716182e-09,0.00950775018084129,0.18982254013662192,0.00026356578202368577,2.5079013159173023e-06,0.1979348989341626,0.0005068271223071237,2.327258179095136e-05,4.173601886716182e-09,0.00950775018084129,0.18982254013662192,0.00026356578202368577,2.5079013159173023e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining","coal extraction and processing - Northern Appalachia, BIT, Processing",fd8a8a8b-8544-37ad-87ef-39ec6a0db6e9,,LCI_RESULT,"The cradle-to-gate inventory for production of coal aggregated to basin, mine type, and coal type groups. For coal extraction there are two major processes that form the basis of the coal life cycle model - underground and surface coal mining. These are connected to auxiliary processes that provide inventories from things like coal mine methane emissions, water use, water emissions, etc. All processes use parameters that allow some differentiation based on region or coal type. Details on the coal modeling can be found in the NETL Coal Baseline report to be published in the near future: netl.doe.gov/LCA This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,kg,0.3846513410297134,0.0004173798528516485,2.1793703217392977e-05,7.11284885056825e-10,0.007771041046712516,0.06408554107665052,0.011440218585348718,8.198030941116682e-07,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",Electricity; at user; consumption mix - New York Independent System Operator - BA,11b087d8-8981-373b-aef7-43a4a17cbe8e,,UNIT_PROCESS,Electricity distribution to end user in the New York Independent System Operator region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.08860895914663552,0.00019386773189692655,1.474308807480244e-05,2.707537978479425e-10,0.005148502936098991,0.0835204038407079,0.00017327808334469065,7.246106846021317e-07,0.08860895914663552,0.00019386773189692655,1.474308807480244e-05,2.707537978479425e-10,0.005148502936098991,0.0835204038407079,0.00017327808334469065,7.246106846021317e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,00f828c8-2aa5-3e86-a2cd-fabe0489d245,,UNIT_PROCESS,Electricity consumption mix using power plants in the Salt River Project Agricultural Improvement and Power District region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.13054040222876173,0.00022405596923184923,1.4559531184617856e-05,1.8226727380004504e-09,0.006017315467768858,0.12180112395420084,0.0002954152709155886,1.5456672487154052e-06,0.13054040222876173,0.00022405596923184923,1.4559531184617856e-05,1.8226727380004504e-09,0.006017315467768858,0.12180112395420084,0.0002954152709155886,1.5456672487154052e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",Electricity; at user; consumption mix - El Paso Electric Company - BA,231ed52a-5ec4-3216-9f16-3cbf4a7bb794,,UNIT_PROCESS,Electricity distribution to end user in the El Paso Electric Company region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.20924019577164965,0.0003995452940093812,2.6711624208665163e-05,1.5688357449310482e-09,0.012321889589343656,0.19785999573482183,0.000390874334593378,1.4908275267066733e-06,0.20924019577164965,0.0003995452940093812,2.6711624208665163e-05,1.5688357449310482e-09,0.012321889589343656,0.19785999573482183,0.000390874334593378,1.4908275267066733e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining","coal extraction and processing - West/Northwest, SUB, Underground",af328fe6-baf1-3743-b82f-44d68be937b1,,LCI_RESULT,"The cradle-to-gate inventory for production of coal aggregated to basin, mine type, and coal type groups. For coal extraction there are two major processes that form the basis of the coal life cycle model - underground and surface coal mining. These are connected to auxiliary processes that provide inventories from things like coal mine methane emissions, water use, water emissions, etc. All processes use parameters that allow some differentiation based on region or coal type. Details on the coal modeling can be found in the NETL Coal Baseline report to be published in the near future: netl.doe.gov/LCA This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,kg,0.029905892790702406,0.000246389144735545,1.4828325101218269e-05,7.133328250323486e-11,0.005523496958620653,0.014757123105313212,0.0005395248189932318,1.5100078897242007e-07,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",Electricity; at user; consumption mix - JEA - BA,22bf4ba1-b400-3ba2-bc0a-184a44694cc5,,UNIT_PROCESS,Electricity distribution to end user in the JEA region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.2337427961178685,0.00047676626408404326,2.387714089790155e-05,2.6372852886510347e-09,0.010538287055952326,0.22676757014037938,0.00022303935787206568,2.5936725731076716e-06,0.2337427961178685,0.00047676626408404326,2.387714089790155e-05,2.6372852886510347e-09,0.010538287055952326,0.22676757014037938,0.00022303935787206568,2.5936725731076716e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",Electricity; at user; consumption mix - Imperial Irrigation District - BA,3862d7de-4942-35b6-bf7b-6dc22ea6305f,,UNIT_PROCESS,Electricity distribution to end user in the Imperial Irrigation District region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.08808768858515698,9.860473118278383e-05,5.464849757896723e-06,5.7386870199263116e-11,0.0025702435253187276,0.07564993668306404,0.0004319187517856946,1.256875642890351e-06,0.08808768858515698,9.860473118278383e-05,5.464849757896723e-06,5.7386870199263116e-11,0.0025702435253187276,0.07564993668306404,0.0004319187517856946,1.256875642890351e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",Electricity; at grid; generation mix - PowerSouth Energy Cooperative,2a168695-7237-396a-8057-ff3720cd5aee,,UNIT_PROCESS,Electricity generation mix in the PowerSouth Energy Cooperative region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.20581441525453462,0.0004021861887605875,2.4791688901392248e-05,1.981804245509986e-09,0.011269282198962947,0.1957411038967901,0.0003416114137372629,1.790983942810674e-06,0.20581441525453462,0.0004021861887605875,2.4791688901392248e-05,1.981804245509986e-09,0.011269282198962947,0.1957411038967901,0.0003416114137372629,1.790983942810674e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining",coal transport - Truck,98979fa1-6144-34de-a30a-182deb581a8e,,LCI_RESULT,"The cradle-to-gate inventory for the transportation of coal aggregated to basin, mine type, and coal type groups and also for the various modes of coal transportation. This inventory includes impacts from fuel combustion for the various modes of coal transportation to power plants - train, truck, tug and barge, ocean vessel, lake vessel, and conveyer. The aggregated inventory is created by using the transportation distances for each mode of transportation for each power plant reporting coal receipts in EIA for the year 2016. These inventories are then added to the power plant as upstream impacts similar to upstream coal. Details on the coal modeling can be found in the NETL Coal Baseline report to be published in the near future: netl.doe.gov/LCA This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,t*km,0.2916940725026312,0.004177518876671986,0.0002443844127584099,3.4660545978345507e-10,0.09079075333634015,0.2903705613452541,7.816512787926024e-06,4.162391010840164e-06,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",Electricity; at grid; consumption mix - Duke Energy Progress West - BA,3b36f413-39cb-3dc2-b513-fd2b1b4149c1,,UNIT_PROCESS,Electricity consumption mix using power plants in the Duke Energy Progress West region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.09758081946461575,0.00016165966324249053,1.1222811366884873e-05,1.3239512012704003e-09,0.00351313891531983,0.09291174017593912,0.00015275403405494342,1.210871916378272e-06,0.09758081946461575,0.00016165966324249053,1.1222811366884873e-05,1.3239512012704003e-09,0.00351313891531983,0.09291174017593912,0.00015275403405494342,1.210871916378272e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining","coal extraction and processing - Illinois Basin, BIT, Underground",bac6bf3f-43f4-376d-9f16-bfe9740afa66,,LCI_RESULT,"The cradle-to-gate inventory for production of coal aggregated to basin, mine type, and coal type groups. For coal extraction there are two major processes that form the basis of the coal life cycle model - underground and surface coal mining. These are connected to auxiliary processes that provide inventories from things like coal mine methane emissions, water use, water emissions, etc. All processes use parameters that allow some differentiation based on region or coal type. Details on the coal modeling can be found in the NETL Coal Baseline report to be published in the near future: netl.doe.gov/LCA This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,kg,0.1682722924091953,0.0005186535588158239,2.5776554620443893e-05,1.6744171300551847e-09,0.009599720673337888,0.09190197718375163,0.0027152721871766573,1.1900062177296683e-06,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",Electricity; at grid; generation mix - Los Angeles Department of Water and Power,479217ca-4118-3bcd-ba08-157974a3d14c,,UNIT_PROCESS,Electricity generation mix in the Los Angeles Department of Water and Power region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.,1.0,MJ,0.1953805732312246,0.00029980655637003035,1.8666549043682284e-05,2.6247556852416654e-09,0.008557140182523905,0.18439920316079733,0.0003708947259654404,2.12021593317682e-06,0.1953805732312246,0.00029980655637003035,1.8666549043682284e-05,2.6247556852416654e-09,0.008557140182523905,0.18439920316079733,0.0003708947259654404,2.12021593317682e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining","coal extraction and processing - West/Northwest, BIT, Surface",758f6f8c-20b8-3dfd-bf59-abfc2d6dd1a5,,LCI_RESULT,"The cradle-to-gate inventory for production of coal aggregated to basin, mine type, and coal type groups. For coal extraction there are two major processes that form the basis of the coal life cycle model - underground and surface coal mining. These are connected to auxiliary processes that provide inventories from things like coal mine methane emissions, water use, water emissions, etc. All processes use parameters that allow some differentiation based on region or coal type. Details on the coal modeling can be found in the NETL Coal Baseline report to be published in the near future: netl.doe.gov/LCA This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 1.0.1 using the ELCI_1 configuration.",1.0,kg,0.029905892790702406,0.00024638914473554496,1.4828325101218269e-05,7.133328250323486e-11,0.005523496958620653,0.014757123105313212,0.0005395248189932318,1.5100078897242004e-07,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
