USZIP,County,City,State,State_Code
47102,Scott,Austin,Indiana,IN
55912,Mower,Austin,Minnesota,MN
72007,Lonoke,Austin,Arkansas,AR
78701,Travis,Austin,Texas,TX
78702,Travis,Austin,Texas,TX
78703,Travis,Austin,Texas,TX
78704,Travis,Austin,Texas,TX
78705,Travis,Austin,Texas,TX
78717,Williamson,Austin,Texas,TX
78719,Travis,Austin,Texas,TX
78721,Travis,Austin,Texas,TX
78722,Travis,Austin,Texas,TX
78723,Travis,Austin,Texas,TX
78724,Travis,Austin,Texas,TX
78725,Travis,Austin,Texas,TX
78726,Travis,Austin,Texas,TX
78727,Travis,Austin,Texas,TX
78728,Travis,Austin,Texas,TX
78729,Williamson,Austin,Texas,TX
78730,Travis,Austin,Texas,TX
78731,Travis,Austin,Texas,TX
78732,Travis,Austin,Texas,TX
78733,Travis,Austin,Texas,TX
78735,Travis,Austin,Texas,TX
78736,Travis,Austin,Texas,TX
78737,Hays,Austin,Texas,TX
78738,Travis,Austin,Texas,TX
78739,Travis,Austin,Texas,TX
78741,Travis,Austin,Texas,TX
78742,Travis,Austin,Texas,TX
78744,Travis,Austin,Texas,TX
78745,Travis,Austin,Texas,TX
78748,Travis,Austin,Texas,TX
78749,Travis,Austin,Texas,TX
78750,Travis,Austin,Texas,TX
78751,Travis,Austin,Texas,TX
78752,Travis,Austin,Texas,TX
78753,Travis,Austin,Texas,TX
78754,Travis,Austin,Texas,TX
78756,Travis,Austin,Texas,TX
78757,Travis,Austin,Texas,TX
78758,Travis,Austin,Texas,TX
78759,Travis,Austin,Texas,TX
81410,Delta,Austin,Colorado,CO
84754,Sevier,Austin,Utah,UT
89310,Lander,Austin,Nevada,NV
12017,Columbia,Austerlitz,New york,NY
4408,Hancock,Aurora,Maine,ME
13026,Cayuga,Aurora,New york,NY
27806,Beaufort,Aurora,North carolina,NC
47001,Dearborn,Aurora,Indiana,IN
50607,Buchanan,Aurora,Iowa,IA
55705,St. Louis,Aurora,Minnesota,MN
57002,Brookings,Aurora,South dakota,SD
60504,DuPage,Aurora,Illinois,IL
60505,Kane,Aurora,Illinois,IL
60506,Kane,Aurora,Illinois,IL
67417,Cloud,Aurora,Kansas,KS
68818,Hamilton,Aurora,Nebraska,NE
80010,Adams,Aurora,Colorado,CO
80011,Arapahoe,Aurora,Colorado,CO
80012,Arapahoe,Aurora,Colorado,CO
80013,Arapahoe,Aurora,Colorado,CO
80014,Arapahoe,Aurora,Colorado,CO
80015,Arapahoe,Aurora,Colorado,CO
80016,Arapahoe,Aurora,Colorado,CO
80017,Arapahoe,Aurora,Colorado,CO
80018,Arapahoe,Aurora,Colorado,CO
80019,Adams,Aurora,Colorado,CO
84620,Sevier,Aurora,Utah,UT
97002,Marion,Aurora,Oregon,OR
51005,Cherokee,Aurelia,Iowa,IA
15713,Indiana,Aultman,Pennsylvania,PA
80610,Weld,Ault,Colorado,CO
27805,Bertie,Aulander,North carolina,NC
4330,Kennebec,Augusta,Maine,ME
7822,Sussex,Augusta,New jersey,NJ
26704,Hampshire,Augusta,West virginia,WV
30901,Richmond,Augusta,Georgia,GA
30904,Richmond,Augusta,Georgia,GA
41002,Bracken,Augusta,Kentucky,KY
49012,Kalamazoo,Augusta,Michigan,MI
54722,Eau Claire,Augusta,Wisconsin,WI
59410,Lewis and Clark,Augusta,Montana,MT
62311,Hancock,Augusta,Illinois,IL
63332,St. Charles,Augusta,Missouri,MO
67010,Butler,Augusta,Kansas,KS
72006,Woodruff,Augusta,Arkansas,AR
8106,Camden,Audubon,New jersey,NJ
50025,Audubon,Audubon,Iowa,IA
56511,Becker,Audubon,Minnesota,MN
37016,Cannon,Auburntown,Tennessee,TN
33823,Polk,Auburndale,Florida,FL
54412,Wood,Auburndale,Wisconsin,WI
48326,Oakland,Auburn hills,Michigan,MI
1501,Worcester,Auburn,Massachusetts,MA
3032,Rockingham,Auburn,New hampshire,NH
4210,Androscoggin,Auburn,Maine,ME
13021,Cayuga,Auburn,New york,NY
17922,Schuylkill,Auburn,Pennsylvania,PA
26325,Ritchie,Auburn,West virginia,WV
36830,Lee,Auburn,Alabama,AL
36832,Lee,Auburn,Alabama,AL
36849,Lee,Auburn,Alabama,AL
42206,Logan,Auburn,Kentucky,KY
46706,De Kalb,Auburn,Indiana,IN
48611,Bay,Auburn,Michigan,MI
62615,Sangamon,Auburn,Illinois,IL
66402,Shawnee,Auburn,Kansas,KS
68305,Nemaha,Auburn,Nebraska,NE
83111,Lincoln,Auburn,Wyoming,WY
95602,Placer,Auburn,California,CA
95603,Placer,Auburn,California,CA
98002,King,Auburn,Washington,WA
72311,Lee,Aubrey,Arkansas,AR
76227,Denton,Aubrey,Texas,TX
93602,Fresno,Auberry,California,CA
49806,Alger,Au train,Michigan,MI
12912,Clinton,Au sable forks,New york,NY
12911,Clinton,Au sable chasm,New york,NY
48703,Arenac,Au gres,Michigan,MI
38220,Carroll,Atwood,Tennessee,TN
46502,Kosciusko,Atwood,Indiana,IN
61913,Douglas,Atwood,Illinois,IL
67730,Rawlins,Atwood,Kansas,KS
74827,Hughes,Atwood,Oklahoma,OK
80722,Logan,Atwood,Colorado,CO
44201,Portage,Atwater,Ohio,OH
56209,Kandiyohi,Atwater,Minnesota,MN
62511,Macoupin,Atwater,Illinois,IL
95301,Merced,Atwater,California,CA
2703,Bristol,Attleboro,Massachusetts,MA
14011,Wyoming,Attica,New york,NY
47918,Fountain,Attica,Indiana,IN
48412,Lapeer,Attica,Michigan,MI
67009,Harper,Attica,Kansas,KS
62675,Menard,Atterbury,Illinois,IL
31715,Decatur,Attapulgus,Georgia,GA
35954,Etowah,Attalla,Alabama,AL
99791,North Slope Borough,Atqasuk,Alaska,AK
83215,Bingham,Atomic city,Idaho,ID
38004,Tipton,Atoka,Tennessee,TN
74525,Atoka,Atoka,Oklahoma,OK
36502,Escambia,Atmore,Alabama,AL
99559,Bethel Census Area,Atmautluak,Alaska,AK
15004,Washington,Atlasburg,Pennsylvania,PA
49905,Houghton,Atlantic mine,Michigan,MI
7716,Monmouth,Atlantic highlan,New jersey,NJ
8401,Atlantic,Atlantic city,New jersey,NJ
11509,Nassau,Atlantic beach,New york,NY
32233,Duval,Atlantic beach,Florida,FL
16111,Crawford,Atlantic,Pennsylvania,PA
23303,Accomack,Atlantic,Virginia,VA
28511,Carteret,Atlantic,North carolina,NC
50022,Cass,Atlantic,Iowa,IA
14808,Steuben,Atlanta,New york,NY
30303,Fulton,Atlanta,Georgia,GA
30305,Fulton,Atlanta,Georgia,GA
30306,Fulton,Atlanta,Georgia,GA
30307,DeKalb,Atlanta,Georgia,GA
30308,Fulton,Atlanta,Georgia,GA
30309,Fulton,Atlanta,Georgia,GA
30310,Fulton,Atlanta,Georgia,GA
30311,Fulton,Atlanta,Georgia,GA
30312,Fulton,Atlanta,Georgia,GA
30313,Fulton,Atlanta,Georgia,GA
30314,Fulton,Atlanta,Georgia,GA
30315,Fulton,Atlanta,Georgia,GA
30316,DeKalb,Atlanta,Georgia,GA
30317,DeKalb,Atlanta,Georgia,GA
30318,Fulton,Atlanta,Georgia,GA
30319,DeKalb,Atlanta,Georgia,GA
30322,DeKalb,Atlanta,Georgia,GA
30324,Fulton,Atlanta,Georgia,GA
30326,Fulton,Atlanta,Georgia,GA
30327,Fulton,Atlanta,Georgia,GA
30329,DeKalb,Atlanta,Georgia,GA
30331,Fulton,Atlanta,Georgia,GA
30336,Fulton,Atlanta,Georgia,GA
30339,Cobb,Atlanta,Georgia,GA
30342,Fulton,Atlanta,Georgia,GA
30345,DeKalb,Atlanta,Georgia,GA
30346,DeKalb,Atlanta,Georgia,GA
30349,Fulton,Atlanta,Georgia,GA
30350,Fulton,Atlanta,Georgia,GA
30360,DeKalb,Atlanta,Georgia,GA
46031,Hamilton,Atlanta,Indiana,IN
49709,Montmorency,Atlanta,Michigan,MI
61723,Logan,Atlanta,Illinois,IL
63530,Macon,Atlanta,Missouri,MO
67008,Cowley,Atlanta,Kansas,KS
68923,Phelps,Atlanta,Nebraska,NE
71404,Winn Parish,Atlanta,Louisiana,LA
75551,Cass,Atlanta,Texas,TX
83601,Elmore,Atlanta,Idaho,ID
3811,Rockingham,Atkinson,New hampshire,NH
28421,Pender,Atkinson,North carolina,NC
61235,Henry,Atkinson,Illinois,IL
68713,Holt,Atkinson,Nebraska,NE
24311,Smyth,Atkins,Virginia,VA
52206,Benton,Atkins,Iowa,IA
72823,Pope,Atkins,Arkansas,AR
99547,Aleutians West Census Area,Atka,Alaska,AK
12810,Warren,Athol,New york,NY
57424,Spink,Athol,South dakota,SD
66932,Smith,Athol,Kansas,KS
83801,Kootenai,Athol,Idaho,ID
94027,San Mateo,Atherton,California,CA
4912,Somerset,Athens,Maine,ME
12015,Greene,Athens,New york,NY
18810,Bradford,Athens,Pennsylvania,PA
24712,Mercer,Athens,West virginia,WV
30601,Clarke,Athens,Georgia,GA
30602,Clarke,Athens,Georgia,GA
30605,Clarke,Athens,Georgia,GA
30606,Clarke,Athens,Georgia,GA
30607,Clarke,Athens,Georgia,GA
35611,Limestone,Athens,Alabama,AL
37303,McMinn,Athens,Tennessee,TN
45701,Athens,Athens,Ohio,OH
49011,Calhoun,Athens,Michigan,MI
71003,Claiborne Parish,Athens,Louisiana,LA
75751,Henderson,Athens,Texas,TX
97813,Umatilla,Athena,Oregon,OR
54104,Marinette,Athelstane,Wisconsin,WI
19310,Chester,Atglen,Pennsylvania,PA
66002,Atchison,Atchison,Kansas,KS
78002,Bexar,Atascosa,Texas,TX
93422,San Luis Obispo,Atascadero,California,CA
52720,Muscatine,Atalissa,Iowa,IA
11101,Queens,Astoria,New york,NY
11102,Queens,Astoria,New york,NY
11103,Queens,Astoria,New york,NY
11105,Queens,Astoria,New york,NY
11106,Queens,Astoria,New york,NY
57213,Deuel,Astoria,South dakota,SD
61501,Fulton,Astoria,Illinois,IL
97103,Clatsop,Astoria,Oregon,OR
32102,Lake,Astor,Florida,FL
19014,Delaware,Aston,Pennsylvania,PA
34705,Lake,Astatula,Florida,FL
62510,Christian,Assumption,Illinois,IL
2702,Bristol,Assonet,Massachusetts,MA
23302,Accomack,Assawoman,Virginia,VA
67416,Saline,Assaria,Kansas,KS
15215,Allegheny,Aspinwall,Pennsylvania,PA
17304,Adams,Aspers,Pennsylvania,PA
79502,Stonewall,Aspermont,Texas,TX
20906,Montgomery,Aspen hill,Maryland,MD
81611,Pitkin,Aspen,Colorado,CO
99402,Asotin,Asotin,Washington,WA
55704,Pine,Askov,Minnesota,MN
38621,Panola,Askew,Mississippi,MS
97711,Jefferson,Ashwood,Oregon,OR
54304,Brown,Ashwaubenon,Wisconsin,WI
14710,Chautauqua,Ashville,New york,NY
16613,Cambria,Ashville,Pennsylvania,PA
35953,St. Clair,Ashville,Alabama,AL
43103,Pickaway,Ashville,Ohio,OH
3441,Cheshire,Ashuelot,New hampshire,NH
20861,Montgomery,Ashton,Maryland,MD
25503,Mason,Ashton,West virginia,WV
51232,Osceola,Ashton,Iowa,IA
61006,Lee,Ashton,Illinois,IL
68817,Sherman,Ashton,Nebraska,NE
83420,Fremont,Ashton,Idaho,ID
44004,Ashtabula,Ashtabula,Ohio,OH
61912,Coles,Ashmore,Illinois,IL
1222,Berkshire,Ashley falls,Massachusetts,MA
18706,Luzerne,Ashley,Pennsylvania,PA
43003,Delaware,Ashley,Ohio,OH
46705,De Kalb,Ashley,Indiana,IN
48806,Gratiot,Ashley,Michigan,MI
58413,McIntosh,Ashley,North dakota,ND
62808,Washington,Ashley,Illinois,IL
37015,Cheatham,Ashland city,Tennessee,TN
1721,Middlesex,Ashland,Massachusetts,MA
3217,Grafton,Ashland,New hampshire,NH
4732,Aroostook,Ashland,Maine,ME
12407,Greene,Ashland,New york,NY
17921,Schuylkill,Ashland,Pennsylvania,PA
23005,Hanover,Ashland,Virginia,VA
36251,Clay,Ashland,Alabama,AL
41102,Boyd,Ashland,Kentucky,KY
44805,Ashland,Ashland,Ohio,OH
59003,Rosebud,Ashland,Montana,MT
65010,Boone,Ashland,Missouri,MO
67831,Clark,Ashland,Kansas,KS
68003,Saunders,Ashland,Nebraska,NE
71002,Natchitoches Parish,Ashland,Louisiana,LA
97520,Jackson,Ashland,Oregon,OR
60911,Iroquois,Ashkum,Illinois,IL
53003,Dodge,Ashippun,Wisconsin,WI
25009,Boone,Ashford,West virginia,WV
36312,Houston,Ashford,Alabama,AL
98304,Pierce,Ashford,Washington,WA
1330,Franklin,Ashfield,Massachusetts,MA
28801,Buncombe,Asheville,North carolina,NC
28803,Buncombe,Asheville,North carolina,NC
28804,Buncombe,Asheville,North carolina,NC
28805,Buncombe,Asheville,North carolina,NC
28806,Buncombe,Asheville,North carolina,NC
78827,Dimmit,Asherton,Texas,TX
40803,Leslie,Asher,Kentucky,KY
74826,Pottawatomie,Asher,Oklahoma,OK
71822,Little River,Ashdown,Arkansas,AR
41512,Pike,Ashcamp,Kentucky,KY
1431,Middlesex,Ashby,Massachusetts,MA
56309,Grant,Ashby,Minnesota,MN
69333,Grant,Ashby,Nebraska,NE
1430,Worcester,Ashburnham,Massachusetts,MA
31714,Turner,Ashburn,Georgia,GA
63433,Pike,Ashburn,Missouri,MO
2804,Washington,Ashaway,Rhode island,RI
65604,Greene,Ash grove,Missouri,MO
86320,Yavapai,Ash fork,Arizona,AZ
28420,Brunswick,Ash,North carolina,NC
24828,McDowell,Asco,West virginia,WV
24916,Greenbrier,Asbury,West virginia,WV
64832,Jasper,Asbury,Missouri,MO
41712,Perry,Ary,Kentucky,KY
23004,Buckingham,Arvonia,Virginia,VA
93203,Kern,Arvin,California,CA
58214,Grand Forks,Arvilla,North dakota,ND
80002,Jefferson,Arvada,Colorado,CO
80003,Jefferson,Arvada,Colorado,CO
80004,Jefferson,Arvada,Colorado,CO
80005,Jefferson,Arvada,Colorado,CO
82831,Sheridan,Arvada,Wyoming,WY
4005,York,Arundel,Maine,ME
95913,Glenn,Artois,California,CA
25008,Raleigh,Artie,West virginia,WV
26520,Preston,Arthurdale,West virginia,WV
75411,Lamar,Arthur city,Texas,TX
51431,Ida,Arthur,Iowa,IA
58006,Cass,Arthur,North dakota,ND
61911,Douglas,Arthur,Illinois,IL
69121,Arthur,Arthur,Nebraska,NE
78001,La Salle,Artesia wells,Texas,TX
39736,Lowndes,Artesia,Mississippi,MS
88210,Eddy,Artesia,New mexico,NM
40903,Knox,Artemus,Kentucky,KY
17211,Bedford,Artemas,Pennsylvania,PA
57437,McPherson,Artas,South dakota,SD
15201,Allegheny,Arsenal,Pennsylvania,PA
87514,Taos,Arroyo seco,New mexico,NM
87513,Taos,Arroyo hondo,New mexico,NM
61722,McLean,Arrowsmith,Illinois,IL
92382,San Bernardino,Arrowbear lake,California,CA
65320,Saline,Arrow rock,Missouri,MO
37014,Williamson,Arrington,Tennessee,TN
80804,Lincoln,Arriba,Colorado,CO
87930,Sierra,Arrey,New mexico,NM
54410,Wood,Arpin,Wisconsin,WI
75750,Smith,Arp,Texas,TX
15617,Westmoreland,Arona,Pennsylvania,PA
95004,Monterey,Aromas,California,CA
60910,Kankakee,Aroma park,Illinois,IL
22709,Madison,Aroda,Virginia,VA
16911,Tioga,Arnot,Pennsylvania,PA
30619,Oglethorpe,Arnoldsville,Georgia,GA
25234,Calhoun,Arnoldsburg,West virginia,WV
51331,Dickinson,Arnolds park,Iowa,IA
15068,Westmoreland,Arnold,Pennsylvania,PA
21012,Anne Arundel,Arnold,Maryland,MD
63010,Jefferson,Arnold,Missouri,MO
67515,Ness,Arnold,Kansas,KS
69120,Custer,Arnold,Nebraska,NE
25007,Raleigh,Arnett,West virginia,WV
58835,McKenzie,Arnegard,North dakota,ND
70512,St. Landry Parish,Arnaudville,Louisiana,LA
30105,Floyd,Armuchee,Georgia,GA
43933,Belmont,Armstrong mills,Ohio,OH
54103,Forest,Armstrong creek,Wisconsin,WI
50514,Emmet,Armstrong,Iowa,IA
61812,Vermilion,Armstrong,Illinois,IL
65230,Howard,Armstrong,Missouri,MO
78338,Kenedy,Armstrong,Texas,TX
57313,Douglas,Armour,South dakota,SD
10504,Westchester,Armonk,New york,NY
93202,Kings,Armona,California,CA
61721,Tazewell,Armington,Illinois,IL
15920,Indiana,Armagh,Pennsylvania,PA
48005,Macomb,Armada,Michigan,MI
66712,Crawford,Arma,Kansas,KS
60004,Cook,Arlington height,Illinois,IL
60005,Cook,Arlington height,Illinois,IL
5250,Bennington,Arlington,Vermont,VT
12603,Dutchess,Arlington,New york,NY
22201,Arlington,Arlington,Virginia,VA
22202,Arlington,Arlington,Virginia,VA
22203,Arlington,Arlington,Virginia,VA
22204,Arlington,Arlington,Virginia,VA
22205,Arlington,Arlington,Virginia,VA
22206,Arlington,Arlington,Virginia,VA
22207,Arlington,Arlington,Virginia,VA
22209,Arlington,Arlington,Virginia,VA
22211,Arlington,Arlington,Virginia,VA
22213,Arlington,Arlington,Virginia,VA
31713,Calhoun,Arlington,Georgia,GA
36722,Wilcox,Arlington,Alabama,AL
38002,Shelby,Arlington,Tennessee,TN
42021,Carlisle,Arlington,Kentucky,KY
45814,Hancock,Arlington,Ohio,OH
46104,Rush,Arlington,Indiana,IN
50606,Fayette,Arlington,Iowa,IA
53911,Columbia,Arlington,Wisconsin,WI
55307,Sibley,Arlington,Minnesota,MN
57212,Kingsbury,Arlington,South dakota,SD
61312,Bureau,Arlington,Illinois,IL
67514,Reno,Arlington,Kansas,KS
68002,Washington,Arlington,Nebraska,NE
76006,Tarrant,Arlington,Texas,TX
76010,Tarrant,Arlington,Texas,TX
76011,Tarrant,Arlington,Texas,TX
76012,Tarrant,Arlington,Texas,TX
76013,Tarrant,Arlington,Texas,TX
76014,Tarrant,Arlington,Texas,TX
76015,Tarrant,Arlington,Texas,TX
76016,Tarrant,Arlington,Texas,TX
76017,Tarrant,Arlington,Texas,TX
76018,Tarrant,Arlington,Texas,TX
81021,Kiowa,Arlington,Colorado,CO
85322,Maricopa,Arlington,Arizona,AZ
97812,Gilliam,Arlington,Oregon,OR
98223,Snohomish,Arlington,Washington,WA
35541,Winston,Arley,Alabama,AL
91331,Los Angeles,Arleta,California,CA
59821,Lake,Arlee,Montana,MT
12406,Delaware,Arkville,New york,NY
14807,Steuben,Arkport,New york,NY
74901,Le Flore,Arkoma,Oklahoma,OK
54613,Adams,Arkdale,Wisconsin,WI
54721,Pepin,Arkansaw,Wisconsin,WI
67005,Cowley,Arkansas city,Kansas,KS
71630,Desha,Arkansas city,Arkansas,AR
71923,Clark,Arkadelphia,Arkansas,AR
40902,Bell,Arjay,Kentucky,KY
85223,Pinal,Arizona city,Arizona,AZ
85242,Maricopa,Arizona boys ran,Arizona,AZ
85601,Pima,Arivaca,Arizona,AZ
36311,Dale,Ariton,Alabama,AL
17920,Columbia,Aristes,Pennsylvania,PA
34679,Pasco,Aripeka,Florida,FL
51520,Crawford,Arion,Iowa,IA
83214,Bannock,Arimo,Idaho,ID
98603,Cowlitz,Ariel,Washington,WA
12809,Washington,Argyle,New york,NY
31623,Clinch,Argyle,Georgia,GA
32422,Walton,Argyle,Florida,FL
52619,Lee,Argyle,Iowa,IA
53504,Lafayette,Argyle,Wisconsin,WI
56713,Marshall,Argyle,Minnesota,MN
65001,Osage,Argyle,Missouri,MO
76226,Denton,Argyle,Texas,TX
58005,Cass,Argusville,North dakota,ND
93562,San Bernardino,Argus,California,CA
46501,Marshall,Argos,Indiana,IN
60439,Cook,Argonne,Illinois,IL
67004,Sumner,Argonia,Kansas,KS
41568,Pike,Argo,Kentucky,KY
60501,Cook,Argo,Illinois,IL
41121,Greenup,Argillite,Kentucky,KY
62611,Cass,Arenzville,Illinois,IL
88022,Grant,Arenas valley,New mexico,NM
53503,Iowa,Arena,Wisconsin,WI
50605,Butler,Aredale,Iowa,IA
10503,Westchester,Ardsley on hudso,New york,NY
10502,Westchester,Ardsley,New york,NY
58213,Walsh,Ardoch,North dakota,ND
19003,Montgomery,Ardmore,Pennsylvania,PA
35739,Limestone,Ardmore,Alabama,AL
38449,Giles,Ardmore,Tennessee,TN
38453,Lincoln,Ardmore,Tennessee,TN
98811,Chelan,Ardenvoir,Washington,WA
28704,Buncombe,Arden,North carolina,NC
15615,Westmoreland,Ardara,Pennsylvania,PA
99722,Yukon-Koyukuk Census Area,Arctic village,Alaska,AK
38722,Washington,Arcola,Mississippi,MS
61910,Douglas,Arcola,Illinois,IL
65603,Dade,Arcola,Missouri,MO
56113,Lincoln,Arco,Minnesota,MN
83213,Butte,Arco,Idaho,ID
64725,Cass,Archie,Missouri,MO
71218,Richland Parish,Archibald,Louisiana,LA
76351,Archer,Archer city,Texas,TX
32618,Alachua,Archer,Florida,FL
51231,OBrien,Archer,Iowa,IA
68816,Merrick,Archer,Nebraska,NE
27263,Randolph,Archdale,North carolina,NC
43502,Fulton,Archbold,Ohio,OH
97102,Clatsop,Arch cape,Oregon,OR
15712,Indiana,Arcadia,Pennsylvania,PA
29320,Spartanburg,Arcadia,South carolina,SC
44804,Hancock,Arcadia,Ohio,OH
46030,Hamilton,Arcadia,Indiana,IN
49613,Manistee,Arcadia,Michigan,MI
51430,Carroll,Arcadia,Iowa,IA
54612,Trempealeau,Arcadia,Wisconsin,WI
62650,Morgan,Arcadia,Illinois,IL
63621,Iron,Arcadia,Missouri,MO
66711,Crawford,Arcadia,Kansas,KS
68815,Valley,Arcadia,Nebraska,NE
71001,Bienville Parish,Arcadia,Louisiana,LA
73007,Oklahoma,Arcadia,Oklahoma,OK
77517,Galveston,Arcadia,Texas,TX
91006,Los Angeles,Arcadia,California,CA
91007,Los Angeles,Arcadia,California,CA
14009,Wyoming,Arcade,New york,NY
63821,Dunklin,Arbyrd,Missouri,MO
25123,Mason,Arbuckle,West virginia,WV
95912,Colusa,Arbuckle,California,CA
24915,Pocahontas,Arbovale,West virginia,WV
83212,Power,Arbon,Idaho,ID
81121,Archuleta,Arboles,Colorado,CO
63432,Scotland,Arbela,Missouri,MO
24053,Patrick,Ararat,Virginia,VA
27007,Surry,Ararat,North carolina,NC
28510,Pamlico,Arapahoe,North carolina,NC
68922,Furnas,Arapahoe,Nebraska,NE
80802,Cheyenne,Arapahoe,Colorado,CO
82510,Fremont,Arapahoe,Wyoming,WY
73620,Custer,Arapaho,Oklahoma,OK
78336,San Patricio,Aransas pass,Texas,TX
30104,Polk,Aragon,Georgia,GA
87820,Catron,Aragon,New mexico,NM
31712,Crisp,Arabi,Georgia,GA
70032,St. Bernard Parish,Arabi,Louisiana,LA
35016,Marshall,Arab,Alabama,AL
76622,Hill,Aquilla,Texas,TX
18012,Carbon,Aquashicola,Pennsylvania,PA
20608,Prince Georges,Aquasco,Maryland,MD
95003,Santa Cruz,Aptos,California,CA
24522,Appomattox,Appomattox,Virginia,VA
30802,Columbia,Appling,Georgia,GA
64724,St. Clair,Appleton city,Missouri,MO
14008,Niagara,Appleton,New york,NY
54911,Outagamie,Appleton,Wisconsin,WI
54913,Outagamie,Appleton,Wisconsin,WI
54914,Outagamie,Appleton,Wisconsin,WI
54915,Outagamie,Appleton,Wisconsin,WI
56208,Swift,Appleton,Minnesota,MN
98602,Klickitat,Appleton,Washington,WA
48401,Sanilac,Applegate,Michigan,MI
95703,Placer,Applegate,California,CA
97530,Jackson,Applegate,Oregon,OR
75961,Nacogdoches,Appleby,Texas,TX
55124,Dakota,Apple valley,Minnesota,MN
92307,San Bernardino,Apple valley,California,CA
92308,San Bernardino,Apple valley,California,CA
75926,Trinity,Apple springs,Texas,TX
61001,Jo Daviess,Apple river,Illinois,IL
25502,Mason,Apple grove,West virginia,WV
44606,Wayne,Apple creek,Ohio,OH
58830,Williams,Appam,North dakota,ND
32712,Orange,Apopka,Florida,FL
33572,Hillsborough,Apollo beach,Florida,FL
15613,Westmoreland,Apollo,Pennsylvania,PA
50604,Butler,Aplington,Iowa,IA
37302,Hamilton,Apison,Tennessee,TN
27502,Wake,Apex,North carolina,NC
13732,Tioga,Apalachin,New york,NY
32320,Franklin,Apalachicola,Florida,FL
85220,Pinal,Apache junction,Arizona,AZ
73006,Caddo,Apache,Oklahoma,OK
92539,Riverside,Anza,California,CA
99558,Yukon-Koyukuk Census Area,Anvik,Alaska,AK
65540,Dent,Anutt,Missouri,MO
13608,Jefferson,Antwerp,New york,NY
45813,Paulding,Antwerp,Ohio,OH
3440,Hillsborough,Antrim,New hampshire,NH
81120,Conejos,Antonito,Colorado,CO
67601,Ellis,Antonino,Kansas,KS
63052,Jefferson,Antonia,Missouri,MO
87711,Guadalupe,Anton chico,New mexico,NM
79313,Hockley,Anton,Texas,TX
80801,Washington,Anton,Colorado,CO
71922,Pike,Antoine,Arkansas,AR
74523,Pushmataha,Antlers,Oklahoma,OK
58711,Bottineau,Antler,North dakota,ND
37013,Davidson,Antioch,Tennessee,TN
43793,Monroe,Antioch,Ohio,OH
60002,Lake,Antioch,Illinois,IL
94509,Contra Costa,Antioch,California,CA
84712,Garfield,Antimony,Utah,UT
54409,Langlade,Antigo,Wisconsin,WI
24938,Greenbrier,Anthony,West virginia,WV
32617,Marion,Anthony,Florida,FL
67003,Harper,Anthony,Kansas,KS
79821,El Paso,Anthony,Texas,TX
51004,Woodbury,Anthon,Iowa,IA
59211,Sheridan,Antelope,Montana,MT
66858,Marion,Antelope,Kansas,KS
97001,Wasco,Antelope,Oregon,OR
25812,Fayette,Ansted,West virginia,WV
28007,Anson,Ansonville,North carolina,NC
6401,New Haven,Ansonia,Connecticut,CT
45303,Darke,Ansonia,Ohio,OH
4911,Somerset,Anson,Maine,ME
79501,Jones,Anson,Texas,TX
68814,Custer,Ansley,Nebraska,NE
17003,Lebanon,Annville,Pennsylvania,PA
75550,Red River,Annona,Texas,TX
36201,Calhoun,Anniston,Alabama,AL
36206,Calhoun,Anniston,Alabama,AL
63820,Mississippi,Anniston,Missouri,MO
61234,Henry,Annawan,Illinois,IL
20701,Howard,Annapolis juncti,Maryland,MD
21403,Anne Arundel,Annapolis,Maryland,MD
62413,Crawford,Annapolis,Illinois,IL
63620,Iron,Annapolis,Missouri,MO
95412,Sonoma,Annapolis,California,CA
8801,Hunterdon,Annandale,New jersey,NJ
22003,Fairfax,Annandale,Virginia,VA
55302,Wright,Annandale,Minnesota,MN
63330,Pike,Annada,Missouri,MO
84711,Sevier,Annabella,Utah,UT
34216,Manatee,Anna maria,Florida,FL
45302,Shelby,Anna,Ohio,OH
62906,Union,Anna,Illinois,IL
75409,Collin,Anna,Texas,TX
48103,Washtenaw,Ann arbor,Michigan,MI
48104,Washtenaw,Ann arbor,Michigan,MI
48105,Washtenaw,Ann arbor,Michigan,MI
48108,Washtenaw,Ann arbor,Michigan,MI
48109,Washtenaw,Ann arbor,Michigan,MI
26323,Harrison,Anmoore,West virginia,WV
50021,Polk,Ankeny,Iowa,IA
54408,Marathon,Aniwa,Wisconsin,WI
15711,Jefferson,Anita,Pennsylvania,PA
50020,Cass,Anita,Iowa,IA
88020,Hidalgo,Animas,New mexico,NM
94508,Napa,Angwin,California,CA
56712,Polk,Angus,Minnesota,MN
38721,Sharkey,Anguilla,Mississippi,MS
55703,St. Louis,Angora,Minnesota,MN
69331,Morrill,Angora,Nebraska,NE
99820,Skagway-Hoonah-Angoon Census Area,Angoon,Alaska,AK
14006,Erie,Angola,New york,NY
